id,key,value,type 
258966800,created_by,JOSM,created_b
258966801,created_by,JOSM,created_b
258966802,created_by,JOSM,created_b
258966803,created_by,JOSM,created_b
258966804,created_by,JOSM,created_b
258966805,created_by,JOSM,created_b
258966806,created_by,JOSM,created_b
258966807,created_by,JOSM,created_b
258966808,created_by,JOSM,created_b
258966809,created_by,JOSM,created_b
258966810,created_by,JOSM,created_b
258966812,created_by,JOSM,created_b
258967088,sloped_curb,yes,sloped_cur
259040672,entrance,yes,entranc
259040696,entrance,yes,entranc
259040795,location,entrance,locatio
259042043,emergency,phone,emergenc
259042342,artwork_type,sculpture,artwork_typ
259042342,historic_landmark,testudo,historic_landmar
259042342,location,yes,locatio
259042342,name,Testudo (McKeldin),nam
259042342,place_number,t100,place_numbe
259042342,tourism,artwork,touris
259042570,artwork_type,sculpture,artwork_typ
259042570,historic_landmark,testudo,historic_landmar
259042570,location,yes,locatio
259042570,name,Testudo (Alumni Center),nam
259042570,place_number,t104,place_numbe
259042570,tourism,artwork,touris
259042886,location,entrance,locatio
259043089,artwork_type,sculpture,artwork_typ
259043089,historic_landmark,testudo,historic_landmar
259043089,location,yes,locatio
259043089,name,Testudo (Maryland Stadium),nam
259043089,place_number,t103,place_numbe
259043089,tourism,artwork,touris
259043193,type,sculpture,artwork
259043193,historic_landmark,testudo,historic_landmar
259043193,location,yes,locatio
259043193,name,Testudo (Comcast Center),nam
259043193,place_number,t101,place_numbe
259043193,tourism,artwork,touris
259451012,building_entrance,steps,building_entranc
259451012,entrance,yes,entranc
259451146,steps,yes,building_entrance
259451146,entrance,yes,entranc
259451147,entrance,yes,entranc
259451411,emergency,phone,emergenc
259451785,entrance,yes,entranc
259451945,entrance,emergency,entranc
259452484,entrance,yes,entranc
259452507,entrance,yes,entranc
259452795,entrance,yes,entranc
259453828,entrance,yes,entranc
259453842,entrance,yes,entranc
259453855,entrance,yes,entranc
259453880,entrance,yes,entranc
259454815,entrance,yes,entranc
259454822,entrance,yes,entranc
259454859,entrance,yes,entranc
259454860,entrance,yes,entranc
259454867,entrance,yes,entranc
259454882,steps,yes,building_entrance
259454882,entrance,yes,entranc
259455418,entrance,yes,entranc
259455804,steps,yes,building_entrance
259455804,entrance,yes,entranc
259644976,emergency,phone,emergenc
259737174,historical_landmark,sundial,historical_landmar
259737174,location,yes,locatio
259737174,name,Sundial,nam
259737174,place_number,s100,place_numbe
259826968,entrance,yes,entranc
259848699,entrance,yes,entranc
259850957,building_entrance,steps,building_entranc
259850957,entrance,yes,entranc
259853128,building_entrance,steps,building_entranc
259853128,entrance,yes,entranc
259855515,steps,yes,building_entrance
259855515,entrance,yes,entranc
259863023,historical_landmark,the M,historical_landmar
259863023,location,yes,locatio
259863023,name,"""M"" Circle",nam
259863023,place_number,m1,place_numbe
259881500,entrance,yes,entranc
259882726,entrance,yes,entranc
259882774,entrance,yes,entranc
259883520,entrance,yes,entranc
260083526,entrance,yes,entranc
260087822,emergency,phone,emergenc
260087873,emergency,phone,emergenc
260088434,entrance,yes,entranc
260088444,entrance,yes,entranc
260088473,entrance,yes,entranc
260091116,emergency,phone,emergenc
260092128,entrance,yes,entranc
260092157,entrance,yes,entranc
260092164,entrance,yes,entranc
260092169,entrance,yes,entranc
260092209,entrance,yes,entranc
260092287,entrance,yes,entranc
260092290,entrance,yes,entranc
260092292,entrance,yes,entranc
260092319,entrance,yes,entranc
260092323,entrance,yes,entranc
260093168,entrance,yes,entranc
260093170,entrance,yes,entranc
260093213,entrance,yes,entranc
260093282,entrance,yes,entranc
260093295,entrance,yes,entranc
260093296,entrance,yes,entranc
260093318,entrance,yes,entranc
260093324,entrance,yes,entranc
260093325,entrance,yes,entranc
260093331,entrance,yes,entranc
260093358,entrance,yes,entranc
260093367,entrance,yes,entranc
260093431,entrance,yes,entranc
260093623,building_entrance,steps,building_entranc
260093623,entrance,yes,entranc
260093882,building_entrance,steps,building_entranc
260093882,entrance,yes,entranc
260093891,building_entrance,steps,building_entranc
260093891,entrance,yes,entranc
260093912,entrance,yes,entranc
260314821,entrance,yes,entranc
260314915,entrance,yes,entranc
260315166,entrance,yes,entranc
260315167,entrance,yes,entranc
260315168,entrance,yes,entranc
260315169,entrance,yes,entranc
260315170,entrance,yes,entranc
260320255,emergency,phone,emergenc
260320300,entrance,yes,entranc
260320406,entrance,yes,entranc
260320428,entrance,yes,entranc
260321074,entrance,yes,entranc
260321556,entrance,yes,entranc
260321614,location,entrance,locatio
260321700,entrance,yes,entranc
260321702,entrance,yes,entranc
260321716,entrance,yes,entranc
260321873,entrance,yes,entranc
260624819,entrance,yes,entranc
260624826,entrance,yes,entranc
260624833,entrance,yes,entranc
260625109,entrance,yes,entranc
260625540,entrance,yes,entranc
260625626,entrance,yes,entranc
260625750,entrance,yes,entranc
260626293,entrance,yes,entranc
260626441,entrance,yes,entranc
260626587,entrance,yes,entranc
260713244,entrance,yes,entranc
260713317,building_entrance,steps,building_entranc
260713317,entrance,yes,entranc
260713324,building_entrance,steps,building_entranc
260713324,entrance,yes,entranc
260714410,steps,yes,building_entrance
260714410,entrance,yes,entranc
260714676,entrance,yes,entranc
260715183,building_entrance,steps,building_entranc
260715183,entrance,yes,entranc
260715708,building_entrance,steps,building_entranc
260715708,entrance,yes,entranc
260715747,steps,yes,building_entrance
260715747,entrance,yes,entranc
263325745,steps,yes,building_entrance
263325745,entrance,yes,entranc
263349893,entrance,yes,entranc
263349893,location,entrance,locatio
263361861,entrance,yes,entranc
263366685,entrance,yes,entranc
263367387,entrance,yes,entranc
263376798,entrance,yes,entranc
263376801,entrance,yes,entranc
263377373,entrance,yes,entranc
263390006,entrance,yes,entranc
267734963,entrance,yes,entranc
267734967,entrance,yes,entranc
268832692,entrance,yes,entranc
268835093,steps,yes,building_entrance
268835093,entrance,yes,entranc
268835634,steps,yes,building_entrance
268835634,entrance,yes,entranc
268896872,entrance,yes,entranc
268897470,location,entrance,locatio
268897683,entrance,yes,entranc
268897690,entrance,yes,entranc
268897764,entrance,yes,entranc
268903803,source,Garmin Forerunner 305,sourc
268903819,source,Garmin Forerunner 305,sourc
268903821,source,Garmin Forerunner 305,sourc
268903823,source,Garmin Forerunner 305,sourc
268903825,source,Garmin Forerunner 305,sourc
268903826,source,Garmin Forerunner 305,sourc
268903830,source,Garmin Forerunner 305,sourc
268903832,source,Garmin Forerunner 305,sourc
268903833,source,Garmin Forerunner 305,sourc
268903835,source,Garmin Forerunner 305,sourc
268903840,source,Garmin Forerunner 305,sourc
268903842,source,Garmin Forerunner 305,sourc
268903844,source,Garmin Forerunner 305,sourc
268903846,source,Garmin Forerunner 305,sourc
268903847,source,Garmin Forerunner 305,sourc
268903848,source,Garmin Forerunner 305,sourc
268903850,source,Garmin Forerunner 305,sourc
268903854,source,Garmin Forerunner 305,sourc
268903855,source,Garmin Forerunner 305,sourc
268903856,source,Garmin Forerunner 305,sourc
268903857,source,Garmin Forerunner 305,sourc
268903858,source,Garmin Forerunner 305,sourc
268903859,source,Garmin Forerunner 305,sourc
268903860,source,Garmin Forerunner 305,sourc
268903861,source,Garmin Forerunner 305,sourc
268903862,source,Garmin Forerunner 305,sourc
268903865,source,Garmin Forerunner 305,sourc
268903868,source,Garmin Forerunner 305,sourc
268903944,source,Garmin Forerunner 305,sourc
268903945,source,Garmin Forerunner 305,sourc
268903954,source,Garmin Forerunner 305,sourc
268903958,source,Garmin Forerunner 305,sourc
268903959,source,Garmin Forerunner 305,sourc
268903960,source,Garmin Forerunner 305,sourc
268903961,source,Garmin Forerunner 305,sourc
268903962,source,Garmin Forerunner 305,sourc
268903963,source,Garmin Forerunner 305,sourc
268903964,source,Garmin Forerunner 305,sourc
268903965,source,Garmin Forerunner 305,sourc
268903969,crossing,uncontrolled,crossin
268903969,highway,crossing,highwa
268903969,source,Garmin Forerunner 305,sourc
268903970,source,Garmin Forerunner 305,sourc
268903974,source,Garmin Forerunner 305,sourc
268903975,source,Garmin Forerunner 305,sourc
268903977,source,Garmin Forerunner 305,sourc
268903978,source,Garmin Forerunner 305,sourc
268903979,source,Garmin Forerunner 305,sourc
268903980,source,Garmin Forerunner 305,sourc
268903981,source,Garmin Forerunner 305,sourc
268903982,source,Garmin Forerunner 305,sourc
268903983,source,Garmin Forerunner 305,sourc
268903984,source,Garmin Forerunner 305,sourc
268903985,source,Garmin Forerunner 305,sourc
268903986,source,Garmin Forerunner 305,sourc
268903987,source,Garmin Forerunner 305,sourc
268903988,source,Garmin Forerunner 305,sourc
268903994,source,Garmin Forerunner 305,sourc
268903995,source,Garmin Forerunner 305,sourc
268903996,source,Garmin Forerunner 305,sourc
268903997,source,Garmin Forerunner 305,sourc
268903999,source,Garmin Forerunner 305,sourc
268904000,source,Garmin Forerunner 305,sourc
268904001,source,Garmin Forerunner 305,sourc
268904003,source,Garmin Forerunner 305,sourc
268904004,source,Garmin Forerunner 305,sourc
268904005,source,Garmin Forerunner 305,sourc
268904006,source,Garmin Forerunner 305,sourc
268904007,source,Garmin Forerunner 305,sourc
268904008,source,Garmin Forerunner 305,sourc
268904009,source,Garmin Forerunner 305,sourc
268904010,source,Garmin Forerunner 305,sourc
268904011,source,Garmin Forerunner 305,sourc
268904012,source,Garmin Forerunner 305,sourc
268904013,source,Garmin Forerunner 305,sourc
268904014,source,Garmin Forerunner 305,sourc
268904015,source,Garmin Forerunner 305,sourc
268904016,source,Garmin Forerunner 305,sourc
268904017,source,Garmin Forerunner 305,sourc
268904018,source,Garmin Forerunner 305,sourc
268904019,source,Garmin Forerunner 305,sourc
268904020,source,Garmin Forerunner 305,sourc
268904021,source,Garmin Forerunner 305,sourc
268904022,source,Garmin Forerunner 305,sourc
268904023,source,Garmin Forerunner 305,sourc
268904024,source,Garmin Forerunner 305,sourc
268904025,source,Garmin Forerunner 305,sourc
268904026,source,Garmin Forerunner 305,sourc
268904027,source,Garmin Forerunner 305,sourc
268904028,source,Garmin Forerunner 305,sourc
268904029,source,Garmin Forerunner 305,sourc
268904030,source,Garmin Forerunner 305,sourc
268904031,source,Garmin Forerunner 305,sourc
268904032,source,Garmin Forerunner 305,sourc
268904033,source,Garmin Forerunner 305,sourc
268904034,source,Garmin Forerunner 305,sourc
268904035,source,Garmin Forerunner 305,sourc
268904036,source,Garmin Forerunner 305,sourc
268904037,source,Garmin Forerunner 305,sourc
268904038,source,Garmin Forerunner 305,sourc
268904039,source,Garmin Forerunner 305,sourc
268904040,source,Garmin Forerunner 305,sourc
268904041,source,Garmin Forerunner 305,sourc
268904042,source,Garmin Forerunner 305,sourc
268904043,source,Garmin Forerunner 305,sourc
268904045,source,Garmin Forerunner 305,sourc
268904046,source,Garmin Forerunner 305,sourc
268904047,source,Garmin Forerunner 305,sourc
268904048,source,Garmin Forerunner 305,sourc
268904049,source,Garmin Forerunner 305,sourc
268904050,source,Garmin Forerunner 305,sourc
268904051,source,Garmin Forerunner 305,sourc
268904052,source,Garmin Forerunner 305,sourc
268904053,source,Garmin Forerunner 305,sourc
268904054,source,Garmin Forerunner 305,sourc
268904055,source,Garmin Forerunner 305,sourc
268904056,source,Garmin Forerunner 305,sourc
268904057,source,Garmin Forerunner 305,sourc
268904058,source,Garmin Forerunner 305,sourc
268904104,source,Garmin Forerunner 305,sourc
268904105,created_by,James Hiebert,created_b
268904105,source,Garmin Forerunner 305,sourc
268904106,created_by,James Hiebert,created_b
268904106,source,Garmin Forerunner 305,sourc
268904107,source,Garmin Forerunner 305,sourc
268904108,source,Garmin Forerunner 305,sourc
268904109,source,Garmin Forerunner 305,sourc
268904110,source,Garmin Forerunner 305,sourc
268904111,created_by,James Hiebert,created_b
268904111,source,Garmin Forerunner 305,sourc
268904112,created_by,James Hiebert,created_b
268904112,source,Garmin Forerunner 305,sourc
268904113,source,Garmin Forerunner 305,sourc
268904114,source,Garmin Forerunner 305,sourc
268904115,source,Garmin Forerunner 305,sourc
